ID	TCGA-D5-6534-01A	TCGA-AZ-5403-01A	TCGA-CM-6679-01A	TCGA-DT-5265-01A	TCGA-F4-6805-01A	TCGA-QG-A5YX-01A	TCGA-G4-6586-01A	TCGA-D5-6541-01A	TCGA-DM-A1D4-01A	TCGA-CM-5860-01A	TCGA-T9-A92H-01A	TCGA-CM-4752-01A	TCGA-DY-A0XA-01A	TCGA-AY-6197-01A	TCGA-EI-6882-01A	TCGA-AZ-6601-01A	TCGA-EI-6507-01A	TCGA-DC-6682-01A	TCGA-CL-5918-01A	TCGA-G4-6295-01A	TCGA-DM-A1DB-01A	TCGA-G4-6626-01A	TCGA-AF-A56K-01A	TCGA-D5-6924-01A	TCGA-F5-6465-01A	TCGA-F5-6811-01A	TCGA-EI-6883-01A	TCGA-EI-6506-01A	TCGA-EI-6514-01A	TCGA-AG-4022-01A	TCGA-A6-3810-01A	TCGA-A6-6782-01A	TCGA-DY-A1DC-01A	TCGA-CA-5797-01A	TCGA-CM-6169-01A	TCGA-AG-3592-01A	TCGA-G4-6625-01A	TCGA-NH-A8F7-01A	TCGA-A6-2675-01A	TCGA-AU-3779-01A	TCGA-AF-A56N-01A	TCGA-AA-3496-01A	TCGA-AA-3697-01A	TCGA-CA-6719-01A	TCGA-CA-5256-01A	TCGA-CM-6165-01A
RNU6-302P	0	0	0	0	0	0	0	0	0	0	0	0	0	12.00474469	0	11.99211879	0	0	0	0	0	0	12.06429159	0	0	0	0	0	0	0	13.51335581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TULP2	9.907452117	9.843530329	9.073348404	9.865735116	10.85339723	8.636791275	7.744147494	9.720612909	0	8.156585763	11.48317167	0	9.882378591	7.623910054	10.88009228	7.611345368	11.11457287	8.04307983	8.032124832	0	9.861443431	11.18236272	12.67635907	10.2728819	9.018334673	10.09149696	9.174999576	9.755719156	7.755172436	9.978500534	11.36131412	9.971359938	8.943858202	7.527537903	8.922423393	9.860854324	0	9.388680779	7.982622074	9.942392669	11.72866205	9.579514668	8.206906661	9.35453359	9.048416548	9.873465528
CTD-2015B23.2	9.675601795	10.78059206	8.841703282	11.2176439	0	0	10.09157552	8.753171282	0	11.08999547	11.35064333	0	11.5561065	8.972302784	11.74716949	9.958249527	10.00874147	10.39152411	9.381617308	0	10.40645012	9.077832409	9.031747706	9.626391821	0	10.12239081	10.52633006	11.10755333	10.68716688	0	11.15142418	9.003657352	9.296072433	11.19509103	0	8.630833478	0	9.156943903	11.65213336	9.296072433	10.91191085	10.51642559	11.55534523	0	11.39907349	11.22537934
KATNB1	16.97743161	17.33119996	17.74329896	16.66336324	17.13279064	17.16391643	17.71402578	16.3574485	17.53063542	17.09206959	19.47940562	17.47111029	16.97483374	17.54994217	17.01395279	17.60619305	17.21258136	15.79673121	17.61243646	17.42054133	17.84536968	17.77048626	17.14466465	17.6201171	17.17007445	16.81109961	17.55645728	17.77565471	17.33064563	16.88663044	17.00567301	17.53304476	17.38540464	17.47520878	16.66551079	17.74385531	17.64615835	17.42625877	17.49523435	17.76980855	17.81475472	17.23494297	17.79059395	17.056247	17.49822733	17.18092259
DCDC1	7.360168075	6.305723977	0	6.906636607	7.819004542	8.083900381	0	7.174335979	5.07952707	5.626436197	0	9.674366266	5.361778769	0	7.11280648	5.092282631	10.27099467	10.6538316	0	0	6.513822629	9.077285183	0	6.730774282	7.207719373	5.252020786	0	5.901865292	6.213464198	5.142000663	8.312338779	6.692385256	0	5.010572556	0	5.746869364	6.768030866	8.251716575	7.430704414	6.982751247	6.026033637	5.066740314	0	0	0	6.335316492
RP4-755D9.1	11.86627173	10.00974628	12.97419973	11.29418402	10.21286544	11.79995395	8.585621815	18.79506525	11.24321515	12.80353665	8.523696948	10.90247622	11.72573417	10.78378313	10.23955251	10.77116134	10.95910585	11.46753066	11.19360597	10.7293991	11.06759305	9.568670188	12.04450109	11.11682406	12.27533728	11.70060123	11.9559231	10.59943846	13.01937655	10.30809395	12.35533893	12.74059124	10.59367339	12.85620408	12.22363911	11.02638081	11.15441347	12.55315397	12.06962904	12.48607578	12.30994555	11.51004432	0	10.61274612	11.21268422	12.03865664
RP11-411G7.2	9.23834116	0	0	0	0	0	0	0	9.507753078	10.06782969	0	0	0	9.533489506	9.98835656	9.520877632	9.571351898	0	0	0	8.970379754	10.6381796	0	0	0	0	9.504490562	0	0	0	12.04072275	0	0	0	0	0	0	0	0	0	11.05891469	0	10.11827826	0	0	0
RP5-1014O16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC006452.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CICP14	16.21445592	12.64318883	15.93058871	15.50257282	14.61684197	15.59466019	15.22576866	14.11059668	15.70951567	13.35705284	14.88075486	14.29443841	14.74419016	16.47224173	14.82995657	14.95415988	16.03693813	13.77361178	14.39842239	14.68514902	15.9633173	14.9904846	16.88554684	15.62190983	14.75889044	14.84815834	14.52031019	15.20098326	14.75669322	15.96861828	15.78400521	15.47009149	14.46188575	13.4812924	15.12488162	14.83342017	15.55687122	16.77250636	16.0913483	15.27655506	15.12364258	16.3733351	15.63668455	15.35745813	12.08149146	14.69404681
RP11-500M8.7	8.777603746	10.29643284	8.941967718	0	0	9.089139622	9.193195395	0	9.046862311	11.19042694	10.1299268	10.51157799	0	9.072585532	11.11091261	10.64313946	11.4302674	0	0	0	8.509826067	0	0	9.726745016	0	9.22398652	10.62674025	0	0	9.111078995	10.47069893	0	11.39478753	0	0	0	0	10.2560706	0	9.39639403	9.014430285	0	10.65623604	9.223107603	12.08430995	9.327499931
S100A12	13.13406155	13.53951759	12.92029428	12.78422218	13.1578949	9.747316549	9.851439969	12.67959352	0	11.84934927	10.78860326	12.75490937	11.99367776	14.25268815	14.09141964	13.41699492	16.92684808	10.15134356	12.1393974	11.99691791	10.7508115	10.8355746	15.3122108	13.38432501	14.18699558	11.88110322	0	14.54465637	9.862504432	13.85517662	16.67235555	14.34550053	0	9.6339891	14.35391862	12.19447694	11.83722805	12.72160765	12.89692577	13.37546423	9.672555543	14.01211796	13.48454141	13.5803978	12.74333685	12.30661431
IGHV7-56	13.16502449	0	13.96710614	0	14.04123177	10.30825635	0	13.24100369	10.26593402	12.41070427	10.35037402	12.73143136	12.55504477	11.29110919	13.33102997	10.27906592	11.9137827	0	0	13.14316794	0	0	12.67224359	14.64616713	13.80508362	12.02750986	12.58365797	15.0603156	0	10.33021857	13.61549287	11.90728794	10.61580113	11.77902636	14.17844301	11.53374443	15.56826947	0	10.65175978	15.65930344	11.81762991	11.25217521	14.19797646	13.76335321	11.7200727	0
RP11-390F10.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.34334669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-573J24.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.673604598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.421200599	0	0	0	0	0	9.387052259	0	0
DLX6	0	8.807465952	0	10.24269982	8.426781392	8.016066781	0	6.787414432	0	7.536632614	11.05331234	9.436667385	14.45790628	12.54872781	14.67816599	0	14.98605181	15.05881876	14.98139688	7.270783378	9.890809449	13.75794641	12.47997657	9.65083174	12.85249711	13.52072875	15.50016614	13.91805954	8.714201402	12.03280664	10.45026861	11.19585475	14.96214764	0	12.54493645	9.239012098	12.14639197	8.767162573	10.35532928	13.24913177	13.98011588	13.39802557	7.586860146	14.03958961	15.17793623	11.24983983
AL132709.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OSBPL9P4	0	0	0	0	0	0	0	7.719337759	0	0	0	9.374939751	0	0	0	0	0	0	0	0	0	0	0	0	7.75279353	0	0	0	8.06936195	0	9.442992478	0	0	7.841503006	0	0	0	0	0	8.261137604	0	0	0	0	0	0
RP11-296O14.1	0	0	10.31234266	10.69056348	0	0	10.56385838	11.22307978	0	12.56222433	12.08610932	11.88314766	0	0	0	10.43049661	12.06529188	13.18518497	10.85288539	0	10.87880542	0	10.50263567	11.097876	0	11.59421493	0	12.25791813	12.89609875	12.48089636	13.73688524	10.47451061	10.76725592	11.93053189	12.74515932	11.10049891	0	10.6279786	0	10.76725592	11.38435394	10.40419511	11.02820903	10.59380166	12.87138402	0
ZNF248	15.01968731	14.63164696	15.23473169	15.07190079	15.1854292	15.17177052	14.89320894	14.66922167	15.70719302	14.58890872	15.35033559	14.83890624	15.52959674	15.30885362	15.14786637	14.99980251	15.3910937	15.0667386	15.10249882	15.21807946	15.18640365	14.15971819	15.24308036	15.51496783	15.22225833	14.8342575	14.99388553	14.66659252	14.8504368	15.3344974	15.57849806	15.43163378	14.50086055	14.4062564	14.96546267	14.64631501	15.23162767	15.03896429	14.56014672	14.91117564	15.85752221	15.45097711	14.97961855	14.67990821	15.32649572	15.2168663
CREM	16.42500406	16.47204493	15.79851647	16.34036256	15.87300197	14.6653861	15.24509817	15.47186032	15.19491916	16.8155507	15.89418036	16.36112217	15.16667358	15.28342414	15.64663067	15.3495302	15.51432552	15.50099239	15.96481757	15.16262828	15.53824705	14.5147131	16.25078803	15.95795095	15.54078839	15.64506573	15.06691949	15.6299041	15.52024082	16.21333763	16.50977115	16.1788543	15.74094685	15.34744771	16.53514803	15.5960435	15.82218866	14.50969861	15.36444071	15.76366652	15.99412213	15.39284262	15.5587392	15.66811073	16.85330944	15.13208711
CFHR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2090I13.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MORF4L1P5	0	0	9.708321318	0	0	0	0	0	0	0	8.899227882	0	0	0	9.295160318	0	0	0	0	0	8.278082215	0	0	0	8.655060982	0	0	0	0	0	10.76217522	0	0	0	0	0	0	0	0	10.16307489	0	0	0	0	0	0
RNU6-524P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL31P58	0	10.40625168	10.05029556	0	0	0	11.3012035	0	11.73941953	0	10.23973535	12.62072147	0	0	0	0	0	0	0	10.44835205	0	10.28669459	11.23996425	12.42017008	0	0	11.15140241	0	0	0	14.66219903	10.21243946	0	0	0	0	10.28874175	0	10.5411045	0	10.12283533	0	10.76607346	0	0	0
RP13-612N21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-395N6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.25728822	0	0	0	0	0	0	0	0	0	0	0	0	0	11.76175981	0
LSM6P2	0	0	0	0	0	0	0	0	0	0	0	12.71915484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.23990193	0	0	0	0
RP11-19G24.3	11.02973656	11.55049997	9.873375899	10.25150359	11.01705276	12.01964139	10.70935874	11.95339432	12.67759761	9.539592443	12.76209174	11.44391298	10.85272371	11.32519966	10.45912851	11.31257561	11.62604108	11.74607948	11.99804971	11.27080578	9.440745889	10.69427528	10.06361901	9.659631832	11.13928677	11.73976199	10.97438789	10.81905169	11.13525228	10.04264182	12.35735653	9.036874892	11.64943454	9.907332235	11.30614838	11.24602769	11.69588803	9.190167905	0	10.91276831	13.64499585	9.96520344	11.17373458	9.156028332	10.43286489	10.25923594
ZDHHC6	17.23390447	18.62192208	18.20456733	17.99808823	18.35044996	18.77928651	18.51589397	18.17742834	18.81577347	19.07334867	18.76755975	18.85960865	18.54602962	18.85695195	17.8040757	18.11281384	17.92449856	18.57459176	18.69549502	18.71842795	19.00883895	17.69993899	18.64303462	18.44572309	17.97221645	18.40771148	18.57920672	18.94453048	17.60298556	18.40437673	18.75552992	18.62390822	18.44978987	18.26592418	18.44712404	18.79087518	17.91395735	18.33971728	18.19790814	18.30225132	18.71164691	18.28570588	18.57313944	18.23420139	19.66556052	18.04518917
TRAJ4	14.79496855	0	12.63793479	0	13.19741899	0	12.88959592	13.54909733	12.74301959	0	0	14.20934266	0	0	13.22412554	13.75605594	13.80659422	0	0	0	0	0	12.82834012	13.42384973	12.58282558	0	0	0	0	12.80734607	14.61150187	0	0	0	0	0	12.87655392	0	0	13.09309385	13.71042261	0	0	0	0	0
CTD-2509G16.3	9.255415438	0	0	12.60384102	9.978759117	12.15050846	11.66991187	10.33016132	9.524832152	0	0	10.99003922	12.62049959	11.13424837	0	11.53650064	0	0	0	0	10.57051462	9.656165656	9.610052279	11.20439319	0	9.702045402	9.521569582	0	0	10.58814551	0	9.581943993	0	0	0	10.20762633	11.24198358	9.735324285	9.910473132	0	0	9.511671902	0	11.28497268	0	0
AC009960.2	9.049981989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.782088691	0	0	0	0	9.496515613	9.316075175	0	0	9.383574225	9.269065125	0	0	0	0	9.003424273	0	0	0	0	0	0	0	0	0	0
RP11-666O2.5	10.80721881	11.91272276	11.97149145	0	10.53166407	10.11988622	0	9.883928423	12.66141808	10.63785355	0	0	11.36682244	10.10331649	10.55835555	0	11.72530592	0	0	10.37060711	13.12308782	0	12.16188035	11.75755891	12.23824086	0	0	13.37711532	0	12.46275221	11.02657247	11.1340629	0	0	0	0	10.2110035	11.87233857	12.0476371	0	10.04510487	10.06440265	0	0	0	10.35845285
AC068706.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-514O12.4	13.46950565	13.91244209	13.47375932	13.46521961	14.46935219	14.1186702	14.59212175	14.78934224	13.49139564	13.85943731	14.48273063	15.20569342	12.58890266	14.60456263	14.49606038	13.59199257	13.01456074	13.63861687	15.45066135	14.36958515	13.99748343	13.20788949	13.38409285	14.17225782	15.0035209	13.99072701	14.07304957	14.46193255	13.89696553	13.87762997	12.59623257	13.87048275	13.0114897	13.50774852	14.40494023	14.46027	14.43224348	12.87214616	13.96492434	14.23378228	14.41303865	13.80012138	12.9100225	14.57477961	14.53117696	13.35749097
POU6F1	15.04172992	13.60539513	14.77349797	14.94552397	13.89497703	13.29426435	11.63328064	14.49409396	13.44983281	14.04702994	14.53888777	12.98848855	14.04688712	12.89070287	13.24552868	14.25966677	15.00610703	14.55366981	12.64471789	12.8840414	14.54197225	13.54385411	14.5443154	14.80526329	14.73205639	14.41862305	13.52747904	14.0113288	14.33327187	14.28399207	13.96182096	14.07332235	13.77191224	12.97601522	14.12238003	14.23592713	14.09235305	14.52486832	14.29194148	14.30890821	14.35587798	14.33110252	13.1507095	13.70729126	12.20445303	14.02293779
CSPG4	16.89920151	15.28055156	15.94547619	17.12924326	16.82362538	14.20888946	14.50422744	14.77359461	14.87039898	14.95369106	15.55399822	15.20285129	14.25983594	16.33142054	15.70768721	16.03350932	18.40505714	14.76448801	15.11318478	14.5699233	14.96722481	15.99433024	17.2492423	17.04117113	16.00011683	15.27057804	14.554594	17.07222401	15.86344495	15.11824807	15.76416653	16.36931641	15.26497721	15.81548451	16.85654443	15.94011832	15.88090363	15.24911842	15.48780867	15.1616161	16.18812722	16.54385873	15.96880095	16.38829418	14.0405445	16.08078928
RP11-301N24.3	0	0	0	0	0	9.890521932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.310649372	9.979578755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.19799328	0	0	0	0	0	0
A1BG-AS1	13.60269859	11.61156632	12.21208671	12.35350178	11.53478672	10.31597764	11.81180464	12.86021078	8.277147266	11.64101088	10.52789834	12.32419043	7.570144038	11.62064703	11.75407257	12.14393153	14.16914193	8.72270182	10.03159313	12.85137077	10.90489757	12.89603571	12.11303503	13.04103253	11.50508434	11.62031245	10.85496384	11.50661777	10.43120753	11.24431027	12.70421564	12.57784066	10.43100913	10.90257421	12.06089938	11.65690918	12.61572538	8.487273383	12.82871343	11.62306626	11.0480315	12.84446965	11.79099674	10.90923073	8.730772227	11.72396139
RP11-30K9.1	12.87757168	13.77696695	13.30527561	12.68383502	12.28001767	13.45271871	12.77942809	13.09103609	13.52583333	13.70802215	12.23200597	13.29187252	16.40073337	10.85182366	13.11395459	12.83861079	13.6964193	16.22628008	14.72055316	12.92609572	13.81066439	13.65732681	12.91079126	13.09130842	13.75261993	14.0027991	12.82220351	12.98869213	14.68343891	13.6970705	15.85456696	12.46767647	12.98292404	12.33940365	14.3239075	12.83093082	13.28089728	12.35823253	11.79674027	12.76056132	13.25235661	13.39718931	13.02161705	12.32404031	14.28022697	13.27646234
RP11-141O11.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.46400091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.36739764	0	0	0	0	0	0	0	0	0	0	0	0	0
CALML5	0	0	8.871557452	10.83271045	0	0	0	0	0	0	0	0	0	0	0	9.988138472	11.03794545	9.422472389	0	0	10.75806686	0	0	0	0	0	10.97102664	0	0	0	0	0	10.32481963	0	0	0	0	11.50675705	0	0	0	0	0	9.152671306	0	0
AC020550.7	0	0	0	13.64485549	0	13.99876777	0	12.76269884	12.37163316	0	11.45638106	0	0	11.39766725	11.85291661	0	11.43556626	0	11.80756025	0	12.41831773	0	12.45695014	0	0	11.54928229	0	12.79784125	0	12.43595694	13.90606524	0	11.72190767	11.30082432	15.50738765	0	0	0	0	0	12.3391452	0	0	11.54840219	0	0
U8	0	0	0	0	0	0	11.81180464	0	0	0	0	0	0	11.69101454	0	0	11.72891611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.27630724	0	0	0
BNIP3P20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.496809482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC017060.1	15.24736666	0	0	14.20564481	0	11.55998314	12.66396798	10.7391986	9.933662428	13.66293769	11.6021198	0	11.22283343	12.76552014	11.41388097	9.946791576	14.16587439	10.38006315	0	0	0	11.06436449	10.01891031	0	9.773616954	12.91716787	0	14.47400485	0	11.99687518	9.883362677	11.57480998	0	0	12.26112129	10.61663906	0	10.14422026	12.64044147	0	0	9.920497744	0	11.10939917	0	10.21452186
RPL10AP3	9.106375745	9.62655476	0	9.64875565	0	0	0	0	9.375748624	0	0	10.84081952	9.665396244	0	9.856298233	9.388871456	9.439339244	11.40586328	10.81017586	0	0	0	0	0	0	0	10.37139784	9.217316333	0	0	11.15700837	0	0	9.304749784	11.70264908	9.0598146	0	0	0	0	0	0	0	9.552057979	0	0
SNORA23	0	12.463703	0	0	11.66719436	11.25524098	11.35944027	11.01915756	0	12.77321547	0	18.23334531	14.30976356	13.23821524	0	11.22603935	12.86113523	0	12.64831597	0	10.6749079	12.34407606	12.88278056	12.89339335	0	13.38986875	12.79419303	12.63879838	13.95502083	14.97711452	22.19553943	0	12.56265252	11.14182449	12.54117734	13.21790735	13.34598592	13.74508593	11.59886053	11.56289097	13.7648664	11.19972969	12.82370319	0	14.25221401	11.49391536
BIN3	15.9905757	15.49265721	15.73712828	15.73772643	15.51728875	16.93994704	16.32654857	15.20094973	16.69947596	14.79906408	16.75836454	15.2876344	15.25257695	16.81907697	15.85294196	16.10790756	16.12291307	14.35845826	16.70086994	15.31609431	15.58259397	14.6413427	16.42931374	16.79311176	16.37954254	16.21856548	15.40569573	16.38879136	16.11826529	16.42592878	15.68030554	16.00423531	15.77032407	14.50561042	15.1498215	15.2900763	16.12463909	16.09420421	15.30171239	16.90398845	16.73792027	15.320448	15.83033947	14.59959492	17.00875119	16.00123169
NAV2-AS3	10.22747182	0	0	9.771121382	9.952000929	9.540382378	0	10.30339734	0	0	0	0	10.78694734	0	10.97796847	0	0	0	0	0	8.960716569	0	10.58236125	0	0	0	9.494821384	0	0	0	12.20766065	10.55423513	0	0	0	0	0	0	0	0	10.46461455	0	0	0	0	0
B3GNT4	11.11352969	10.36192921	11.17512769	12.35296346	12.73427236	12.21123355	13.13090597	11.57928375	12.47916586	11.25594685	13.06882304	12.16141419	11.51569256	15.08580523	13.48174203	12.15288606	14.29583211	10.87916729	11.96087561	11.94764927	11.60162174	12.53910645	12.49294281	10.52853131	10.68730141	12.93116019	11.76979057	11.92099303	9.007124624	11.39694253	12.10051606	10.9045857	11.19737905	11.73943251	11.0239757	11.53066608	12.33097517	12.37960214	11.15937617	10.33538515	11.81455138	12.18427399	11.22399271	12.25616018	12.43929141	10.80664318
RP11-48L13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.54761092	0	0	0	0	0	0	0	0	0	0	0	0	0
AP001631.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLP1	13.34045938	10.21043435	11.09066319	11.33154056	13.82443234	0	6.315533234	7.54955976	0	7.718290111	12.77457947	11.07726494	6.457264332	0	8.221677185	10.68828718	7.80581692	8.922406384	0	7.452253846	7.207197709	0	9.408090797	11.83201318	11.79824943	8.332630073	8.957700534	9.900424273	10.47931714	12.78510377	10.23603242	10.53079967	8.825938393	11.43767174	11.47985416	8.16121811	12.65952347	10.88579107	13.18082057	0	11.819053	7.729307074	9.933319141	12.70252351	11.06569612	11.92405314
RP11-1006G14.5	0	0	9.881808699	11.25935004	0	0	0	9.793174239	0	0	0	11.45235173	0	0	0	0	10.05042497	0	0	0	0	0	10.07205292	0	0	10.16407733	0	9.828282505	0	0	11.52048097	0	0	0	0	0	0	11.19675255	0	0	9.954340195	10.97291918	0	0	11.44078168	0
PAGE2	10.08309381	0	10.24766901	0	0	0	0	0	0	0	9.438170459	0	0	0	0	0	0	10.79918613	0	0	10.39934444	0	9.438995223	11.03318049	0	0	0	0	9.511234025	9.418028739	0	10.99444039	0	0	0	0	0	11.14793937	9.739372332	0	0	0	0	10.52911878	0	9.634519452
RP11-884K10.6	13.25777185	12.55644423	15.19998918	12.57866937	13.49659825	12.76265291	13.45177699	15.48048475	13.72019596	12.86595978	12.80479735	12.18685589	15.71059886	12.33110309	13.7863193	0	13.36887234	12.16719643	14.96328595	14.01346042	15.96320209	14.55209297	14.80547205	13.98604978	12.14515137	13.48261752	15.30182026	14.14644635	14.57826082	14.95439516	14.34579992	14.94724768	14.39220385	14.1084938	13.63380592	14.57360664	14.43866946	15.39031261	13.69126154	12.65539481	13.85761709	14.79442445	15.23822674	11.89702691	12.17528418	14.32320817
ANKRD20A1	7.533635499	7.057671055	0	0	0	6.850559542	0	0	8.798890556	7.365140039	9.204529806	0	9.088343678	0	0	0	10.030637	0	0	0	7.266777157	0	8.884037117	0	0	0	7.798873821	8.226749339	0	8.449079818	0	0	0	0	8.129449629	8.069523989	0	9.593237486	9.505662689	0	8.352536549	9.107016225	7.415333831	7.977940929	0	7.087415893
RP11-45A12.2	0	0	0	9.700585136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.862815379	0	8.890242749	0	0	0	0	0	0	0	0	0	10.37620206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2015H6.3	15.90482808	16.1547252	15.62754724	16.31518796	15.82841387	16.82404894	16.21020838	16.53425856	16.38553763	15.77489305	16.48153884	15.24378305	15.52998913	15.78538356	16.62883681	16.36363347	15.4946794	16.05637589	15.08439352	15.05291307	14.84730046	15.96065419	15.14896501	15.44052825	15.66042505	15.33867822	16.95951263	15.23836897	16.77217931	16.36673227	15.17484384	15.89480065	16.40649733	15.02109667	16.27195754	15.21183238	15.46021203	16.13830948	15.10965896	16.19614007	16.52680897	14.88233948	15.35290882	15.36451455	16.62952139	16.77233238
RP11-317J10.2	10.96257875	12.6756938	8.32372925	12.2829541	13.20085771	14.71465752	11.37881357	13.785179	10.01068179	10.98574669	11.67919178	13.06087133	0	12.25774118	11.22801543	11.24541194	11.07363657	10.87188385	9.861668427	11.04021758	12.74424214	11.14142556	11.68001748	9.10784661	10.58696774	11.92405944	11.2290092	13.55115777	9.583874344	11.65902697	10.85065149	10.48251681	10.77526315	9.355415737	10.75379675	10.69368737	12.5581123	10.22125004	12.27014475	10.36050002	9.978219486	11.73349374	11.03621702	11.77121746	9.880734398	12.87555775
RTN2	17.33917573	15.75746421	15.85197092	16.97283989	15.97720479	14.60941038	15.76424508	16.13685267	14.56705586	15.88672709	14.77311659	15.09555596	15.56844318	16.60462403	15.16245857	15.85700346	17.45044688	14.12078628	14.31524833	13.60052957	15.14668114	17.04402615	14.75929626	14.67090374	15.69667174	15.4893385	14.11129873	14.54443359	16.0466189	15.15699993	16.48096628	14.6710339	15.94072579	14.15809715	15.01724277	15.23862754	14.53266559	12.07764886	15.35222778	16.74472488	14.34870487	14.85342722	14.19405048	16.10614649	14.21460055	14.29459053
MUPP	0	0	0	9.850376457	0	0	0	0	0	0	0	0	0	0	0	0	0	10.02361115	0	0	0	0	0	10.25751917	0	0	0	0	0	0	0	0	0	0	0	9.261317078	0	0	0	0	0	0	0	0	0	0
DNM1P47	7.727566237	0	6.729199767	5.135652922	6.872422484	4.911736733	0	5.655710972	5.84594083	0	5.929019762	0	0	7.852664246	6.319975427	4.88350311	5.908541697	0	0	0	0	4.998009791	7.498930708	7.829830144	6.674611219	0	0	5.690169439	5.02336697	6.486120087	6.372763281	6.479052319	0	0	6.169462967	0	0	5.074848759	6.804664446	6.190645485	0	5.832992756	0	6.019608221	0	7.112223763
TMED6	12.98794495	14.90110451	13.90746747	14.53102968	14.57008336	15.27725927	14.31114502	14.70766472	13.38700448	14.34193317	15.14948806	14.24768027	15.51344509	15.31681665	14.19826078	14.94320045	13.93607308	13.791945	15.53890395	15.19476557	17.4624769	13.38922539	14.70052559	14.36482923	15.28722869	12.75716321	13.16136785	14.14337586	15.14322017	15.44089595	14.34248546	13.22181636	13.65221257	13.85900067	14.63067863	13.94121192	14.19857137	14.73518457	14.25847115	15.14690497	15.52890389	15.6873794	14.29513306	13.95779894	15.54539013	14.12375074
