pathway	sample	count
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM20	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM21	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM22	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM23	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM24	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM25	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM26	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM27	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM28	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM29	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM2	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM30	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM31	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM32	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM33	1
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM34	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM35	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM36	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM37	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM38	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM39	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM3	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM40	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM41	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM42	1
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM43	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM44	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM45	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM46	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM47	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM48	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM49	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM4	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM50	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM51	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM52	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM53	1
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM54	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM55	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM56	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM57	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM58	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM59	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM5	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM60	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM61	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM62	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM63	1
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM64	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM65	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM66	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM67	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM68	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM69	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM6	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM70	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM71	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM72	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM73	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM74	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM75	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM76	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM77	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM78	1
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM7	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM8	0
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM9	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM10	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM11	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM12	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM13	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM14	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM15	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM16	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM17	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM18	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM19	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM1	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM20	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM21	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM22	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM23	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM24	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM25	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM26	1
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM27	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM28	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM29	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM2	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM30	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM31	1
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM32	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM33	1
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM34	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM35	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM36	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM37	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM38	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM39	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM3	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM40	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM41	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM42	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM43	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM44	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM45	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM46	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM47	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM48	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM49	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM4	2
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM50	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM51	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM52	1
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM53	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM54	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM55	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM56	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM57	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM58	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM59	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM5	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM60	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM61	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM62	1
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM63	1
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM64	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM65	1
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM66	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM67	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM68	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM69	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM6	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM70	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM71	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM72	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM73	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM74	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM75	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM76	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM77	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM78	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM7	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM8	0
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	PGM9	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM10	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM11	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM12	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM13	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM14	1
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM15	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM16	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM17	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM18	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM19	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM1	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM20	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM21	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM22	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM23	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM24	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM25	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM26	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM27	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM28	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM29	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM2	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM30	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM31	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM32	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM33	1
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM34	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM35	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM36	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM37	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM38	1
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM39	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM3	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM40	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM41	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM42	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM43	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM44	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM45	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM46	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM47	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM48	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM49	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM4	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM50	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM51	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM52	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM53	1
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM54	1
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM55	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM56	1
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM57	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM58	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM59	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM5	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM60	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM61	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM62	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM63	2
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM64	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM65	2
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM66	1
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM67	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM68	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM69	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM6	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM70	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM71	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM72	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM73	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM74	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM75	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM76	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM77	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM78	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM7	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM8	0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	PGM9	0
KEGG_GALACTOSE_METABOLISM	PGM10	0
KEGG_GALACTOSE_METABOLISM	PGM11	0
KEGG_GALACTOSE_METABOLISM	PGM12	0
KEGG_GALACTOSE_METABOLISM	PGM13	0
KEGG_GALACTOSE_METABOLISM	PGM14	0
KEGG_GALACTOSE_METABOLISM	PGM15	0
KEGG_GALACTOSE_METABOLISM	PGM16	0
KEGG_GALACTOSE_METABOLISM	PGM17	0
KEGG_GALACTOSE_METABOLISM	PGM18	0
KEGG_GALACTOSE_METABOLISM	PGM19	0
KEGG_GALACTOSE_METABOLISM	PGM1	0
KEGG_GALACTOSE_METABOLISM	PGM20	0
KEGG_GALACTOSE_METABOLISM	PGM21	0
KEGG_GALACTOSE_METABOLISM	PGM22	0
KEGG_GALACTOSE_METABOLISM	PGM23	1
KEGG_GALACTOSE_METABOLISM	PGM24	0
KEGG_GALACTOSE_METABOLISM	PGM25	0
KEGG_GALACTOSE_METABOLISM	PGM26	0
KEGG_GALACTOSE_METABOLISM	PGM27	0
KEGG_GALACTOSE_METABOLISM	PGM28	0
KEGG_GALACTOSE_METABOLISM	PGM29	0
KEGG_GALACTOSE_METABOLISM	PGM2	0
KEGG_GALACTOSE_METABOLISM	PGM30	0
KEGG_GALACTOSE_METABOLISM	PGM31	0
KEGG_GALACTOSE_METABOLISM	PGM32	0
KEGG_GALACTOSE_METABOLISM	PGM33	4
KEGG_GALACTOSE_METABOLISM	PGM34	0
KEGG_GALACTOSE_METABOLISM	PGM35	0
KEGG_GALACTOSE_METABOLISM	PGM36	0
KEGG_GALACTOSE_METABOLISM	PGM37	0
KEGG_GALACTOSE_METABOLISM	PGM38	0
KEGG_GALACTOSE_METABOLISM	PGM39	0
KEGG_GALACTOSE_METABOLISM	PGM3	0
KEGG_GALACTOSE_METABOLISM	PGM40	0
KEGG_GALACTOSE_METABOLISM	PGM41	0
KEGG_GALACTOSE_METABOLISM	PGM42	0
KEGG_GALACTOSE_METABOLISM	PGM43	0
KEGG_GALACTOSE_METABOLISM	PGM44	0
KEGG_GALACTOSE_METABOLISM	PGM45	0
KEGG_GALACTOSE_METABOLISM	PGM46	0
KEGG_GALACTOSE_METABOLISM	PGM47	0
KEGG_GALACTOSE_METABOLISM	PGM48	0
KEGG_GALACTOSE_METABOLISM	PGM49	0
KEGG_GALACTOSE_METABOLISM	PGM4	2
KEGG_GALACTOSE_METABOLISM	PGM50	0
KEGG_GALACTOSE_METABOLISM	PGM51	0
KEGG_GALACTOSE_METABOLISM	PGM52	0
KEGG_GALACTOSE_METABOLISM	PGM53	0
KEGG_GALACTOSE_METABOLISM	PGM54	0
KEGG_GALACTOSE_METABOLISM	PGM55	0
KEGG_GALACTOSE_METABOLISM	PGM56	1
KEGG_GALACTOSE_METABOLISM	PGM57	0
KEGG_GALACTOSE_METABOLISM	PGM58	0
KEGG_GALACTOSE_METABOLISM	PGM59	0
KEGG_GALACTOSE_METABOLISM	PGM5	0
KEGG_GALACTOSE_METABOLISM	PGM60	0
KEGG_GALACTOSE_METABOLISM	PGM61	0
KEGG_GALACTOSE_METABOLISM	PGM62	1
KEGG_GALACTOSE_METABOLISM	PGM63	1
KEGG_GALACTOSE_METABOLISM	PGM64	0
KEGG_GALACTOSE_METABOLISM	PGM65	1
KEGG_GALACTOSE_METABOLISM	PGM66	0
KEGG_GALACTOSE_METABOLISM	PGM67	0
KEGG_GALACTOSE_METABOLISM	PGM68	0
KEGG_GALACTOSE_METABOLISM	PGM69	0
KEGG_GALACTOSE_METABOLISM	PGM6	0
KEGG_GALACTOSE_METABOLISM	PGM70	0
KEGG_GALACTOSE_METABOLISM	PGM71	1
KEGG_GALACTOSE_METABOLISM	PGM72	0
KEGG_GALACTOSE_METABOLISM	PGM73	0
KEGG_GALACTOSE_METABOLISM	PGM74	0
KEGG_GALACTOSE_METABOLISM	PGM75	0
KEGG_GALACTOSE_METABOLISM	PGM76	0
KEGG_GALACTOSE_METABOLISM	PGM77	0
KEGG_GALACTOSE_METABOLISM	PGM78	0
KEGG_GALACTOSE_METABOLISM	PGM7	0
KEGG_GALACTOSE_METABOLISM	PGM8	0
KEGG_GALACTOSE_METABOLISM	PGM9	1
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM10	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM11	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM12	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM13	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM14	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM15	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM16	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM17	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM18	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM19	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM1	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM20	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM21	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM22	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM23	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM24	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM25	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM26	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM27	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM28	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM29	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM2	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM30	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM31	1
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM32	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM33	1
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM34	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM35	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM36	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM37	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM38	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM39	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM3	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM40	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM41	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM42	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM43	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM44	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM45	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM46	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM47	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM48	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM49	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM4	1
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM50	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM51	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM52	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM53	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM54	1
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM55	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM56	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM57	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM58	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM59	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM5	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM60	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM61	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM62	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM63	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM64	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM65	1
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM66	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM67	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM68	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM69	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM6	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM70	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM71	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM72	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM73	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM74	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM75	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM76	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM77	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM78	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM7	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM8	0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	PGM9	1
KEGG_FATTY_ACID_METABOLISM	PGM10	0
KEGG_FATTY_ACID_METABOLISM	PGM11	0
KEGG_FATTY_ACID_METABOLISM	PGM12	1
KEGG_FATTY_ACID_METABOLISM	PGM13	0
KEGG_FATTY_ACID_METABOLISM	PGM14	0
KEGG_FATTY_ACID_METABOLISM	PGM15	0
KEGG_FATTY_ACID_METABOLISM	PGM16	0
KEGG_FATTY_ACID_METABOLISM	PGM17	0
KEGG_FATTY_ACID_METABOLISM	PGM18	0
KEGG_FATTY_ACID_METABOLISM	PGM19	0
KEGG_FATTY_ACID_METABOLISM	PGM1	0
KEGG_FATTY_ACID_METABOLISM	PGM20	0
